
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000243                       # Number of seconds simulated (Second)
simTicks                                    243392000                       # Number of ticks simulated (Tick)
finalTick                                   243392000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.94                       # Real time elapsed on the host (Second)
hostTickRate                                258025941                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     416704                       # Number of bytes of host memory used (Byte)
simInsts                                       266250                       # Number of instructions simulated (Count)
simOps                                         274398                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   282216                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     290850                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           243393                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.914152                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.093910                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          388216                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2132                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         350914                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    167                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               115949                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             68363                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  44                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              212536                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.651080                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.962462                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha3            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSm4e            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCrc            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDotProd            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     67.60% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead        43810     15.97%     83.56% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite        25475      9.28%     92.85% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead         5965      2.17%     95.02% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite         4614      1.68%     96.70% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%     96.70% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad         2049      0.75%     97.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore         2001      0.73%     98.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%     98.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%     98.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%     98.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%     98.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad         1536      0.56%     98.74% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%     98.74% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad          128      0.05%     98.78% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore          128      0.05%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%     98.83% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig         3211      1.17%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total       274398                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl        39543                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl        33752                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl         5791                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl        26940                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl        12603                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall         3286                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn         3285                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls            3286                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns          6571                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data          87401                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total             87401                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data         87401                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total            87401                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data         6710                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total            6710                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data         6710                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total           6710                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data    542053852                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total    542053852                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data    542053852                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total    542053852                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data        94111                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total         94111                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data        94111                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total        94111                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.071299                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.071299                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.071299                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.071299                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 80782.988376                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 80782.988376                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 80782.988376                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 80782.988376                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         6025                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            5                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs          152                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            1                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      39.638158                       # average number of cycles each access was blocked ((Cycle/Count))
