
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000515                       # Number of seconds simulated (Second)
simTicks                                    515334000                       # Number of ticks simulated (Tick)
finalTick                                   515334000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.99                       # Real time elapsed on the host (Second)
hostTickRate                                258710379                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     416700                       # Number of bytes of host memory used (Byte)
simInsts                                       539390                       # Number of instructions simulated (Count)
simOps                                         539390                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   270771                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     270770                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           515335                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.955403                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.046678                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          767259                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1086                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         678360                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    979                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               228954                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            180330                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  39                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              483955                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.401701                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.729426                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha3            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSm4e            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCrc            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDotProd            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     64.11% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead       118600     21.99%     86.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite        54566     10.12%     96.22% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead        11071      2.05%     98.27% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite         5126      0.95%     99.22% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%     99.22% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad         1665      0.31%     99.53% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore         1418      0.26%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig         1122      0.21%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total       539390                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl       149629                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl       137996                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl        11633                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl       116461                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl        33168                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall        10701                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn        10700                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls           10701                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns         21401                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data         211688                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total            211688                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data        211688                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total           211688                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data        12309                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total           12309                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data        12309                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total          12309                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data    867949871                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total    867949871                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data    867949871                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total    867949871                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data       223997                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total        223997                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data       223997                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total       223997                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.054952                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.054952                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.054952                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.054952                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 70513.434966                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 70513.434966                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 70513.434966                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 70513.434966                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         4981                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets           15                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs          135                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            3                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      36.896296                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets            5                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks         1895                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total              1895                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data         9869                       # number of demand (read+write) MSHR hits (Count)
